shipping_date,delivery_date,shipping_num,customer_id_invoice,shipping_weight
6/26/2024,6/30/2024,7jdqx45VGnO1u,c - 354680,15.7743702
11/18/2024,11/20/2024,tovrIzdlYXg3c,b - 384419,31.8188106
6/27/2024,7/1/2024,dMJjuJBwBMvDw,e - 354871,42.22069566
8/8/2024,8/11/2024,1V2NKDktvdXSq,m - 362585,33.24650827
7/3/2024,7/6/2024,y5plhHgdJGp82,a - 356207,27.52465425
11/12/2024,11/16/2024,qnx3Yrz0U7XB2,l - 383054,25.85764316
12/9/2024,12/12/2024,TrJVVOl41mkEv,i - 391576,32.46990175
12/7/2024,12/11/2024,gId8agUPjPZCn,g - 391139,33.3346687
10/25/2024,10/28/2024,wE9Za9A4ZC4D1,m - 379163,32.58272021
3/22/2024,3/25/2024,YHpZSApWeBfcU,a - 335683,13.77437712
6/10/2024,6/14/2024,cDzUjXaf2UbvA,m - 350941,34.16503207
9/13/2024,9/17/2024,Rnox1KgTxwQoE,l - 370545,24.49539706
6/21/2024,6/25/2024,Pji9GLdDB6y2N,i - 352953,35.42031958
4/23/2024,4/27/2024,LoKTGjAaSodIs,h - 341544,24.30453253
5/30/2024,6/1/2024,1wOVQqP3dQ1HV,b - 349023,41.84669627
11/16/2024,11/19/2024,s6xv4bhrUYkG4,b - 383649,17.57301884
12/28/2024,1/1/2025,T9o16X8CwcR2l,f - 398903,38.27473916
11/2/2024,11/6/2024,dpNvA0nIpQlqQ,b - 380056,30.16639993
11/29/2024,12/3/2024,dsUERq4tcWJ0O,a - 387005,44.5511946
5/1/2024,5/4/2024,83pWGVc8uD1DI,j - 342734,29.97628156
8/12/2024,8/16/2024,js9dtcoNwsp4c,i - 363750,26.21693846
12/12/2024,12/15/2024,nwrA9kBFJDXJR,h - 391691,22.60855485
6/20/2024,6/22/2024,Yb6PqruozCdZu,g - 352924,22.19613564
4/12/2024,4/15/2024,NXgHRKB44QF1P,d - 339416,27.94808553
12/1/2024,12/4/2024,jLJF2DA3vkqAR,l - 388075,37.67789234
12/17/2024,12/22/2024,BJtU596L8GGsC,f - 394995,29.13106484
4/18/2024,4/20/2024,aTseTdzeg4wIc,c - 340475,32.41885681
1/18/2024,1/20/2024,gTHQagihaCaSG,h - 327410,21.8268874
10/17/2024,10/21/2024,o8vBBVuAzPYYe,a - 377054,49.75732146
6/1/2024,6/5/2024,k9T05tm4ztTMp,k - 349206,29.70304809
8/2/2024,8/6/2024,19tbax2cXpLkl,i - 362536,61.65549005
1/4/2024,1/8/2024,0QbTEtQlslCYC,j - 325495,35.50520452
3/2/2024,3/5/2024,OGBL469xfmxfw,i - 333197,48.52049404
9/20/2024,9/23/2024,eQ89bSAx1cTYd,b - 371370,31.88532264
9/2/2024,9/6/2024,5EnXu89SDXLU8,k - 367969,27.13987947
11/16/2024,11/20/2024,J08wE5eeiBI7F,a - 384562,12.64553498
5/25/2024,5/30/2024,yHkymXwF9bxjy,k - 347603,27.10557812
2/8/2024,2/11/2024,fbnt9tLfQjmD6,c - 330007,24.06365409
3/30/2024,4/2/2024,GKKS07LhkLZh1,e - 336624,38.3802196
12/22/2024,12/27/2024,vhyNT6tMETZK1,b - 395961,22.65785552
11/23/2024,11/25/2024,pkoTUncQB1w5W,g - 385817,33.73526623
11/9/2024,11/11/2024,tvkFtBcI6Hk8a,d - 382247,21.24038647
12/7/2024,12/11/2024,Tk7JdtN93By8o,e - 390922,25.99826832
4/7/2024,4/11/2024,1Q7H0WSGhZgcR,a - 338084,21.52934647
6/23/2024,6/25/2024,74VZVikLsgizI,h - 353730,26.32317572
8/4/2024,8/9/2024,3eVEUB5sbo46u,m - 362342,44.94238128
2/19/2024,2/23/2024,huRPVlIC2eWcV,i - 331699,17.74998695
10/18/2024,10/22/2024,91VqJXMDDjHEe,e - 377548,21.70439138
5/2/2024,5/4/2024,Pup3oPIlFSVr2,m - 343560,26.43371994
8/9/2024,8/11/2024,WUy5CGG3mCHCI,k - 363198,39.88594416
7/15/2024,7/19/2024,Lhp33eqPiUIWW,h - 358192,36.48858676
11/16/2024,11/19/2024,0f2CnhyTegniX,b - 384623,37.81777866
4/17/2024,4/22/2024,QTw3cVCOldfg1,m - 340014,22.36578106
10/15/2024,10/20/2024,Kl5IgtO7nmQOj,m - 376721,37.16291599
10/27/2024,10/29/2024,2JePJYE8htcbA,e - 379217,28.64056013
6/6/2024,6/9/2024,j69PfS263vhN8,l - 349997,27.90883914
12/13/2024,12/16/2024,dRKyTJm9df2mu,f - 391932,31.06691524
5/2/2024,5/5/2024,V026UJEwaTFIb,l - 343211,30.688086
6/1/2024,6/4/2024,dkZgmfGqrtR1g,a - 349413,33.1404362
12/5/2024,12/8/2024,ur5QxO93sH7im,d - 390297,17.39640831
3/27/2024,3/31/2024,kqWRpGTqpitxk,l - 336503,31.94114592
4/5/2024,4/8/2024,uW7K2UCwpDK7n,h - 337401,48.56786669
1/11/2024,1/14/2024,3gHwmsySQ3jSq,b - 326380,31.87136847
1/24/2024,1/27/2024,j5iRETx5MyvyU,b - 327780,56.23147596
2/14/2024,2/18/2024,exzSP0zcC5Frh,e - 330733,29.44252012
9/25/2024,9/29/2024,AYkpEvSLA1n0O,k - 372399,33.56728729
4/17/2024,4/19/2024,UMyQA5I4Kr89l,f - 339920,33.24714074
10/13/2024,10/16/2024,QOHylYmZdN7VM,c - 376239,15.92855299
12/26/2024,12/30/2024,02uIcteXoEsNC,f - 398001,47.17720588
8/13/2024,8/15/2024,iBwdtAfMwQsbJ,a - 364258,24.04224768
10/26/2024,10/31/2024,relZenoC8n3dO,d - 378932,37.47072903
9/3/2024,9/7/2024,PYu6O4093y35X,k - 368339,44.82855375
8/26/2024,8/31/2024,bIIVVpQZNN5VS,f - 366594,32.80756239
4/18/2024,4/23/2024,SUdga6SEB6vFO,g - 340926,41.66940434
12/4/2024,12/8/2024,DGPKVa81itssh,i - 388557,49.06849792
11/28/2024,12/3/2024,WjVaXNuM4mr5E,a - 386694,47.02746447
7/26/2024,7/28/2024,qjD3bwiCK7Tpa,i - 360333,25.21761283
10/8/2024,10/12/2024,Fx15PMnA0b85Z,f - 375167,36.32020163
10/10/2024,10/14/2024,LBEF0WVNJsdVu,k - 375886,30.33225413
9/29/2024,10/3/2024,fs4SSsjlPFoZe,c - 373525,14.56900179
11/29/2024,12/4/2024,rFGZxRbZkOd2A,a - 387040,30.54326824
10/27/2024,10/30/2024,nWh6QpNlblDKk,d - 379315,24.41888451
3/21/2024,3/24/2024,igv7MZhq039D9,e - 335571,42.93183585
8/3/2024,8/8/2024,0h94KLzVfFheq,g - 362542,24.99566542
4/1/2024,4/4/2024,Ysu2jRlJ09pAx,m - 337247,43.91145838
3/21/2024,3/25/2024,TuXYMrsorkXOe,f - 335224,28.3208974
3/7/2024,3/11/2024,7dNykjXpt2Ath,l - 333474,28.6971057
1/23/2024,1/25/2024,VEm1Oq7qBQgpk,d - 327994,29.73496232
1/11/2024,1/14/2024,x7VmcLonjw7ge,k - 326242,38.55406606
5/28/2024,6/1/2024,R6fla2VNvYsTH,j - 348656,28.3747479
9/2/2024,9/6/2024,JYAxcrOnjg4Sz,g - 367965,39.4941582
11/20/2024,11/25/2024,VXmmFaiPU7iBJ,a - 385887,24.3191447
8/6/2024,8/9/2024,8C0vfRiqhVolO,f - 362656,44.44724079
3/30/2024,4/1/2024,OKx0Ms26c6l3y,l - 336473,23.9447668
2/19/2024,2/23/2024,WEGt9x5ihq1aw,k - 331551,29.61355462
11/15/2024,11/19/2024,00Sr2GpV15XPC,l - 383329,15.66329124
10/5/2024,10/8/2024,WbCEb5gZcrfq7,d - 374639,36.52115357
5/25/2024,5/27/2024,g2t6iwsQMjVIq,k - 348034,34.98921714
11/27/2024,12/1/2024,lEgucgeoHGjye,e - 386732,23.03968628
5/26/2024,5/29/2024,n3CNbqueKBHnS,h - 347834,20.38288336
10/18/2024,10/21/2024,Y6yDENhVLllxU,c - 377427,39.78841815
10/23/2024,10/26/2024,NLyQqFNlHY9eh,m - 378117,19.75380605
8/2/2024,8/5/2024,eh1qY9LjKH8w5,k - 361860,61.47940302
6/28/2024,6/30/2024,PN5tDaAUYfF7b,m - 355467,22.3274212
12/21/2024,12/26/2024,jC04FOIftq6JT,f - 396878,35.3742307
12/27/2024,12/31/2024,00s3VnbXf0tmM,f - 399224,35.16424871
2/11/2024,2/15/2024,O6D8UxmzvHhw0,h - 330651,31.73219426
8/30/2024,9/3/2024,cC4VTNgPE1Lyd,c - 367609,18.84482525
11/21/2024,11/24/2024,FHitjhHCMf3Mv,g - 384801,26.23415669
10/20/2024,10/24/2024,JIMgGobOvo4jo,j - 377699,40.23665548
3/23/2024,3/28/2024,2iwmxYpbBeG0B,c - 335835,22.33159927
11/21/2024,11/26/2024,TCfVxvQJA7UBj,g - 385499,32.87396814
11/13/2024,11/16/2024,7fpunxKGgDGXE,k - 382994,15.19707712
1/4/2024,1/7/2024,FLrMZ4wNqpExI,l - 325314,32.68618193
6/1/2024,6/5/2024,Uc2rcKq7ZqAYg,e - 349253,31.83790282
11/30/2024,12/2/2024,s3bMQIGC4vNRm,f - 388377,20.75634705
9/7/2024,9/11/2024,rsEHwpwmxOS8t,k - 369395,29.51612514
3/4/2024,3/7/2024,hbVNJxr4Ka0UH,d - 333341,24.57035138
5/10/2024,5/13/2024,uRf9nKN24wsE5,c - 344599,14.66007734
8/23/2024,8/28/2024,cLOBJkbO4s4Ig,m - 365975,39.78109853
10/2/2024,10/5/2024,5X2sPOdGyqInE,b - 374364,36.22691651
5/25/2024,5/30/2024,Zztjl039HkhMf,m - 347589,41.68871978
10/19/2024,10/21/2024,DzIYT676e8VeG,l - 377289,39.22104608
10/5/2024,10/9/2024,pXwHhAS4kDZZN,i - 374733,26.02738174
12/21/2024,12/24/2024,ulqCVrRUbCgNw,a - 395498,47.25344797
4/3/2024,4/7/2024,YOK7s2zCjKmKe,e - 337806,27.44524686
4/16/2024,4/18/2024,EyGaNr8HKcdo9,m - 340228,25.99510157
12/13/2024,12/15/2024,SmMBKYhdkWhPz,h - 392589,42.70880941
8/12/2024,8/17/2024,53F5dTE432S8L,e - 363817,25.64107935
8/16/2024,8/20/2024,aVCH1zBR6K4a8,m - 365170,17.73871877
12/20/2024,12/23/2024,gXWGLvupTIkCb,g - 395613,31.41487318
11/15/2024,11/18/2024,QJjV0x48OiyyW,d - 383269,44.000775
10/31/2024,11/2/2024,dQCNeI2ib5Xzl,f - 380418,29.17359688
7/29/2024,8/1/2024,rbm0dlQ7raEk8,k - 361250,30.19202393
8/6/2024,8/9/2024,iPZS2sumrUx13,f - 363027,21.59502277
11/15/2024,11/18/2024,AIsaxa4ZhOrme,c - 383434,23.33528362
5/22/2024,5/26/2024,4QpL9eoGUPIzH,h - 347503,49.63837662
12/6/2024,12/9/2024,sDli9OMenvNRN,b - 390800,15.29607475
10/4/2024,10/8/2024,eV4YDmRoVEiq7,i - 374111,25.41426439
6/19/2024,6/23/2024,L9x2d7aU4SRt3,f - 353161,37.27079841
9/11/2024,9/14/2024,1Js1PoUSya1tN,e - 369837,10.35372464
9/25/2024,9/27/2024,LHFSExuSBG57q,m - 372369,28.14455951
4/28/2024,5/1/2024,N5xPPX93o1vzv,c - 342664,31.39906392
10/16/2024,10/19/2024,IYXbtc78SjSK6,g - 376643,12.09463155
11/21/2024,11/24/2024,aiV8aFYQ8fVbS,m - 385772,24.07510997
7/27/2024,7/29/2024,ItpnuIkCvHqh2,f - 361131,26.7708911
1/11/2024,1/14/2024,myCRFWvpRmxHA,g - 326043,44.16237009
12/6/2024,12/10/2024,nnfVHHpDjXyky,i - 389105,27.18351972
7/12/2024,7/16/2024,qUYPTmSX8GVS6,d - 358122,22.10566768
8/10/2024,8/12/2024,ZqdneS8QBEOIw,m - 363110,27.76708406
11/7/2024,11/10/2024,lZLN2x69mrO3i,b - 382398,23.48665728
7/5/2024,7/7/2024,Pyvm73m8Bm2rJ,m - 356780,29.58791681
6/6/2024,6/11/2024,HDC9CgEsE4Sl3,g - 350649,17.7298188
10/23/2024,10/25/2024,4apl4gljEMGnS,d - 378567,31.23152173
10/22/2024,10/27/2024,HNdkreRR2qnY1,a - 378254,16.92838568
8/27/2024,8/30/2024,LjxXxWG3KXjxj,l - 367251,29.50067414
11/15/2024,11/18/2024,KcWZrckv9DtIa,l - 384404,38.71076038
10/8/2024,10/13/2024,ZBipbMxWfJpx3,c - 375739,27.07900708
10/25/2024,10/28/2024,2IbzJ4Laujs39,a - 378792,19.26965386
1/21/2024,1/25/2024,766HVnLHoSiYf,c - 327723,20.93058336
4/26/2024,4/29/2024,Hl5z72hTmoXIv,f - 342607,41.76979768
11/12/2024,11/15/2024,QzWJI4ivkug1y,k - 383235,33.53845849
7/16/2024,7/20/2024,zMvdrdgKlBHCR,e - 358660,24.09426375
7/14/2024,7/17/2024,NQgOWXQ873G9Y,i - 358121,28.45792119
12/12/2024,12/16/2024,gpViLzaSdrJLY,m - 393064,48.95685633
11/1/2024,11/5/2024,mYgSI3W6HVA7Q,h - 380170,45.7705166
9/12/2024,9/17/2024,Mj9Ttf2mwlfS7,e - 370532,33.38050571
1/16/2024,1/21/2024,Jyg32u1OEvZ6D,l - 326813,28.69988692
7/13/2024,7/18/2024,NTSpv7ZUpKTHf,c - 358195,56.545656
8/30/2024,9/2/2024,ngwLNnHzb7wX6,e - 367343,32.34383737
3/20/2024,3/22/2024,12N3XByM80aSV,e - 335398,29.26949356
12/19/2024,12/23/2024,X8iP8zhIEKiC9,a - 394348,28.34436725
2/11/2024,2/15/2024,c23SlPfYWf8fc,e - 330574,33.11271925
4/10/2024,4/13/2024,7m0lkWUZanWkS,b - 339313,34.61332792
11/17/2024,11/22/2024,klI4pjzXn3xWf,h - 384567,28.71927859
11/10/2024,11/14/2024,tc2mBVjSGir1z,i - 382764,28.62327089
9/3/2024,9/5/2024,0Udm6CffShc30,h - 368450,35.72937153
7/1/2024,7/5/2024,avNzq5or6kb2R,h - 355448,33.03979945
3/22/2024,3/25/2024,TvGnEAsjeKFGS,i - 335591,25.31812663
9/27/2024,9/30/2024,OGFa1MSuoHuEU,i - 373314,36.35812878
3/7/2024,3/11/2024,4r3jMwA14RStV,e - 333784,43.59174124
11/13/2024,11/18/2024,nF81XuJB5natC,g - 383517,27.00024809
12/16/2024,12/18/2024,8EMN7Bqc9MAq6,g - 394511,25.94477683
12/24/2024,12/27/2024,Jt1oLJFHgUYPI,f - 397134,44.52558431
7/22/2024,7/26/2024,mM0LyZVc2uBqV,i - 359542,28.70122936
9/24/2024,9/26/2024,5vl5PD6jzDRw0,k - 372568,37.99559104
10/30/2024,11/1/2024,vz8QqW5CLP1LF,f - 379835,26.35291379
9/25/2024,9/29/2024,LKNJhXZWwNl8G,k - 372395,27.88152247
8/5/2024,8/8/2024,p3QJpF12iUAl3,f - 362708,68.809506
7/13/2024,7/16/2024,RAflRV5FJ4cCh,l - 357766,29.97448108
6/16/2024,6/19/2024,GUGSdmAUAVkCC,k - 352416,36.25955327
5/5/2024,5/10/2024,RF2VBPlrD3QeG,a - 343976,41.57214442
3/30/2024,4/1/2024,IMquA43QmftDK,b - 336861,40.09312986
2/1/2024,2/4/2024,zWC8naisXNth9,k - 329373,38.60512933
10/22/2024,10/27/2024,5FxYHJtDYabtV,i - 378065,38.70273955
5/1/2024,5/3/2024,JSPhS1jMztqOA,c - 343549,16.83904826
11/24/2024,11/27/2024,6OLefUhfQQZJe,g - 386096,16.22195954
12/20/2024,12/22/2024,k1OgPUhu3IcsD,h - 396445,32.90390122
5/4/2024,5/6/2024,JfOKwcavunIlT,f - 343497,21.91942666
11/28/2024,12/1/2024,QRUlJ1vIOJ1Fw,h - 387394,40.36413896
3/15/2024,3/19/2024,JqNOjPOF15Ft3,e - 335131,29.24843612
10/12/2024,10/16/2024,cPxOhA3FHQvIu,d - 375783,18.36096058
10/29/2024,11/1/2024,mG3yg7ZXVgU7I,h - 379449,52.75717047
7/11/2024,7/13/2024,iN3N2y8JmEQEo,h - 357570,36.30559481
10/10/2024,10/13/2024,VS9R5Z9kuIupN,a - 375187,20.11929499
5/26/2024,5/29/2024,uCev7YIVHWmh5,j - 348272,34.58147401
8/16/2024,8/21/2024,8QQrnlXGkeLcL,b - 364928,33.22304741
7/16/2024,7/21/2024,Q8pBJpw0jOkk3,f - 358800,28.27521194
9/10/2024,9/15/2024,IaLxSOiNp7o8L,f - 369823,40.40764905
2/27/2024,3/2/2024,5KQCoNGBhpZY7,i - 332548,27.38596941
8/3/2024,8/6/2024,3uQeyfYtLBFkR,b - 362429,41.69173553
3/11/2024,3/15/2024,di39faMHXQG3P,m - 334330,28.1747156
2/3/2024,2/6/2024,xx6ZVDlO6j0GI,a - 329421,35.96058444
11/22/2024,11/25/2024,CCRnYx4N5w3Mv,g - 386366,23.07035636
4/12/2024,4/16/2024,3aiCKpdLDOfmQ,e - 339227,24.99566125
11/21/2024,11/24/2024,ag9H5vHA7kdcl,l - 385395,46.28199524
4/27/2024,5/1/2024,0IuSooOvibPXX,d - 342394,39.09972533
6/3/2024,6/5/2024,091DMXNmla9wV,i - 349825,33.06240242
8/8/2024,8/12/2024,RFMDqZKSMIPqG,g - 363367,16.18707716
12/14/2024,12/18/2024,f6FurRUdJ1IqJ,h - 392779,28.64617767
2/11/2024,2/14/2024,dnpcwSao57fxd,b - 330357,31.52190943
12/22/2024,12/27/2024,IUlaoLdgFjoXM,l - 396577,39.61178838
1/31/2024,2/4/2024,FSfPZy2sQsVF2,f - 328631,30.29764962
12/1/2024,12/6/2024,RbF7w9ljKA9K3,f - 387775,38.92005626
12/21/2024,12/24/2024,AbRCIEYZ39zoQ,g - 396678,47.3024714
7/5/2024,7/7/2024,bro0a8IOg4334,c - 356521,19.33167401
10/29/2024,11/2/2024,T8Dd8oFa24woX,d - 379620,50.35396116
9/28/2024,10/1/2024,FPKiGhmJAN6vL,a - 373731,53.0332179
6/15/2024,6/18/2024,WRdD2JUlgtG3S,m - 352113,29.01298509
5/17/2024,5/20/2024,dvNSmefN6fnfX,a - 346280,43.81338824
10/2/2024,10/6/2024,3KUBLqAX8TwIF,c - 374020,10.04600506
7/25/2024,7/28/2024,apWRZEqSDxQmn,i - 360825,30.76311725
12/26/2024,12/30/2024,4wGdxE5UGCMjG,b - 397306,31.91229167
5/18/2024,5/23/2024,GV6ipocgtZCal,j - 346343,22.69644501
10/1/2024,10/4/2024,lcDIX0c58Z6Pt,a - 374084,20.32443842
8/26/2024,8/30/2024,nSLQVp0rXTntr,h - 366998,42.63185097
8/24/2024,8/28/2024,smrVjYrbTbqFm,h - 366774,22.82289014
8/10/2024,8/13/2024,jAvvRQU4QQsER,k - 363731,19.92530204
12/30/2024,1/3/2025,Zl8OZ6yvQNJZ2,l - 399485,30.78484038
4/7/2024,4/12/2024,WueKhY52ZHQ1R,h - 337980,18.6895875
12/3/2024,12/6/2024,tt9y64FovTRr2,k - 388960,43.41389675
8/23/2024,8/27/2024,6KlgnPzHBsoQr,g - 365665,27.0722767
11/2/2024,11/4/2024,xKiYAyNYo3TAG,k - 380692,16.19347202
2/19/2024,2/21/2024,QLmIumHYw9Lif,f - 331637,32.25691476
3/2/2024,3/6/2024,RuZM02wwlNUWU,c - 333067,17.18576919
5/10/2024,5/13/2024,YCH3kud4RQqOh,c - 344921,40.34692134
5/4/2024,5/8/2024,J7V53ujaldAHk,a - 343356,43.23611672
5/3/2024,5/6/2024,vAKALEBXczVNw,i - 343201,28.33658835
7/23/2024,7/28/2024,84GzEG7Ybmn0z,l - 360080,33.81634782
11/14/2024,11/18/2024,fo3N2Au5jrXbt,m - 383762,27.19395834
9/28/2024,10/1/2024,pikBfdkRjlL6r,e - 372999,43.78708035
10/23/2024,10/26/2024,bRD95IcHtcYmb,e - 377963,39.89772172
10/31/2024,11/4/2024,xlpQ3OEPbBNRM,e - 379992,42.7331723
5/31/2024,6/3/2024,k3i8M6VYhMaq2,e - 349126,23.510787
12/28/2024,1/1/2025,AZV4FAOL8usCy,g - 398192,54.35744176
12/21/2024,12/25/2024,K0QqwZDXkmlt2,d - 396642,37.93034706
11/29/2024,12/4/2024,n0aSk5k1wvKvl,k - 387258,27.1009856
11/30/2024,12/3/2024,2XsmdRc9FmSPc,e - 387945,32.0354503
12/11/2024,12/15/2024,5x4mvAqd0FfwG,j - 392515,31.35630432
10/24/2024,10/28/2024,5eYag1cXbXoG2,h - 378236,31.89713686
12/12/2024,12/16/2024,wGcYaLD0cBhxE,l - 392963,43.10209424
8/30/2024,9/2/2024,cRrDT9CJGae5o,j - 368133,35.72580924
2/13/2024,2/18/2024,07Epc5YFMEuXS,c - 330836,23.16380516
12/13/2024,12/16/2024,Hz4Z0VI0uK3UT,h - 392918,15.3625234
11/15/2024,11/20/2024,Wf705n4phrGA0,k - 384597,38.1655289
6/8/2024,6/12/2024,ji62OYhkj425W,e - 350527,27.43838612
3/7/2024,3/12/2024,Ij3MOn43Jqbip,a - 333507,31.72952337
9/21/2024,9/24/2024,1nKPllfSzS9Mc,g - 372226,31.86474079
4/27/2024,4/29/2024,QwmJse7gsn2Zp,f - 341922,16.59437383
11/3/2024,11/5/2024,dkAOoRdXki2qE,f - 380736,17.7694497
11/2/2024,11/6/2024,JZC084Jlvv1N9,c - 379965,37.38253162
10/10/2024,10/13/2024,TVjLqGICA8m12,d - 375776,26.58187845
3/29/2024,4/2/2024,SxovVkUfvsteT,j - 336706,30.57684486
10/30/2024,11/1/2024,7hGk83TYCzkYk,d - 379711,28.73591429
11/13/2024,11/15/2024,YwO9XVw9pmUs9,g - 382953,32.28433492
8/16/2024,8/19/2024,IF86UdMHMIL4r,a - 364886,39.99478066
12/6/2024,12/8/2024,T9vc5r7kPMgvJ,g - 389993,10.36233453
11/8/2024,11/12/2024,7IAja44oNUKVv,m - 381564,37.34822103
11/12/2024,11/15/2024,rkvK65ywRFzAO,h - 383057,25.94743897
3/22/2024,3/27/2024,N62pTUFk1EhUl,d - 335815,27.61828969
2/23/2024,2/27/2024,HQIgzXu9FmsMc,e - 331948,21.34247157
7/12/2024,7/16/2024,65CIZwzqDII7e,i - 357310,59.27402245
1/12/2024,1/17/2024,C5vrWjPEFMMEN,j - 326545,42.53953105
5/10/2024,5/15/2024,971imxZRY5Y8Z,c - 345274,21.22439031
9/24/2024,9/28/2024,XsaMfJnWTGrlg,a - 372750,40.29075323
11/6/2024,11/10/2024,2Pxa3lk6JKgkz,f - 381667,41.63793051
9/12/2024,9/16/2024,iMtdXb44A9MO7,k - 370207,19.54409732
9/20/2024,9/24/2024,EBvaYX1eA78ro,a - 372331,39.8688022
2/22/2024,2/26/2024,Q01DGo818vzC5,i - 332064,24.15303751
4/3/2024,4/7/2024,BetA8ux4I0UTw,a - 337663,29.98873762
12/3/2024,12/8/2024,wlrQL0h6SDTHk,d - 389251,31.76404064
2/8/2024,2/11/2024,GLBIWiRo1Qukq,e - 330246,23.01267855
5/28/2024,6/2/2024,7q9VbPqYnqWfC,k - 348666,23.71133332
7/10/2024,7/13/2024,MWvqEK1sd6zet,d - 357154,30.28527732
11/14/2024,11/17/2024,oyBrQB6tgtEdf,d - 383126,12.98319162
3/7/2024,3/10/2024,B7EUs71EQsu5P,j - 333627,23.0093561
4/10/2024,4/13/2024,RIx79z21bGEXO,d - 339014,44.59430173
9/13/2024,9/17/2024,WskZLFWX0i7qV,c - 370924,13.8887446
6/29/2024,7/1/2024,rYnJHV16p4L4t,c - 355149,16.4887951
12/17/2024,12/19/2024,d827nBt8veamE,l - 394417,25.43942121
11/22/2024,11/25/2024,LcvaODmz1t0rA,e - 385475,35.26899768
3/28/2024,3/31/2024,SyAd74rRAursA,f - 336502,17.3772896
4/16/2024,4/21/2024,3xzuzLhMNuevf,m - 339985,57.08956865
11/8/2024,11/11/2024,ikH0518RLgkpr,m - 382116,40.09076899
10/10/2024,10/13/2024,oNW3WU5lHZPEI,m - 375628,15.48899525
2/17/2024,2/22/2024,OTNHTGpxvYWpM,g - 331112,32.09155103
3/10/2024,3/12/2024,32QiVxiZOGEwl,h - 334068,30.29341556
5/17/2024,5/19/2024,rA5oAu2vMsAOZ,e - 346958,29.44387681
12/21/2024,12/26/2024,D3keUXqETFStu,d - 396196,19.0772235
11/25/2024,11/30/2024,4nEzUkS3hnDVy,f - 386652,25.55317411
10/9/2024,10/12/2024,ofFWMFVcutmUV,m - 375381,28.31448119
8/5/2024,8/7/2024,wiXw7cTNMX7LN,j - 362655,42.28478347
1/27/2024,1/30/2024,fVepa7ysogv8s,d - 328336,26.15202477
9/14/2024,9/16/2024,BK8ZlBeu8XY2L,f - 370770,31.96445367
4/25/2024,4/30/2024,XoHx7RehqDsVR,a - 341686,32.60221632
12/20/2024,12/24/2024,WapNcqvkhAMPz,j - 396308,26.37224166
3/17/2024,3/21/2024,pOlJIAcaJEJ3M,i - 334916,18.19452402
11/16/2024,11/20/2024,qFfaBdnGgFS6s,e - 383934,40.09235157
11/21/2024,11/23/2024,lyxzsbJKsj0NP,d - 385480,25.21470097
6/5/2024,6/8/2024,5RIteTvXJROya,k - 350410,36.55601658
12/16/2024,12/21/2024,6W2ZbQXcgIIV4,k - 394603,23.90770608
3/13/2024,3/18/2024,nUo0YrrQEyCuX,m - 334361,31.60290625
9/20/2024,9/24/2024,OMItyDFqnacvD,d - 371755,49.85901227
6/13/2024,6/17/2024,5JoNdT9mfUlRB,c - 351720,39.65025821
11/23/2024,11/27/2024,nzvoNbVQe3SaX,f - 386465,25.83174114
6/12/2024,6/16/2024,IRSe2F8H2jP4Y,g - 351500,40.3116845
2/21/2024,2/23/2024,Mcfz5tCEeXb1q,k - 331801,11.02933738
6/10/2024,6/13/2024,SrH1yqNyxwGJM,a - 351206,34.47557671
6/21/2024,6/23/2024,icYTwPRVcriA8,g - 354036,36.48424432
12/17/2024,12/19/2024,7rYgCUmRLPxLI,m - 394102,32.89476001
7/18/2024,7/22/2024,M9PfStl71Dudi,k - 359350,38.48227106
9/19/2024,9/22/2024,Tsl4ZkpKIs0Hz,k - 371836,26.51218879
12/28/2024,1/2/2025,w0DXQo0CCI71t,e - 399149,24.25315253
9/5/2024,9/7/2024,FOFLG551Ku96D,a - 368308,39.68059797
12/6/2024,12/11/2024,CpEOW5evMa1bk,c - 389630,35.50573645
2/24/2024,2/27/2024,6BQ2EqjVgnOcF,e - 332052,34.54294451
11/20/2024,11/25/2024,xxbsdNZv2MHg0,i - 385439,30.71775139
8/1/2024,8/4/2024,b961r0Jrb4DST,k - 362105,30.92391548
3/20/2024,3/22/2024,fFr09umZCzDVo,f - 335212,35.90221216
3/26/2024,3/30/2024,WwvHTXmtXm6Ml,c - 336445,22.89051041
4/12/2024,4/15/2024,7n7QjijZ3S8qn,c - 339104,30.38854173
11/1/2024,11/5/2024,vtKSRpSUeeFbU,b - 380039,21.89907134
3/5/2024,3/8/2024,kLwRZ85zLDts4,a - 333571,34.23481395
8/25/2024,8/29/2024,hgWVIzNvYtWpo,l - 366571,21.38354195
1/31/2024,2/3/2024,VUzTleSbfXik7,d - 329221,20.72168088
4/6/2024,4/10/2024,X0B7CX1ZgJMrj,d - 337954,63.36925544
1/30/2024,2/4/2024,XBWJnSBvi2wKM,j - 328619,21.43986884
7/16/2024,7/20/2024,OgRdfiVAydspn,c - 358450,38.15442693
11/30/2024,12/3/2024,e5ypKuliAKxCV,b - 387641,17.11431488
9/14/2024,9/16/2024,qq0gnXLPI2o49,d - 370980,25.92074265
12/26/2024,12/29/2024,RFtEal1zLIovT,i - 397275,25.32882338
12/9/2024,12/13/2024,0QpeOg1Fkw407,i - 391287,27.6476884
4/16/2024,4/19/2024,sBRFPBmB7UcmQ,b - 340166,13.00303446
7/22/2024,7/24/2024,S4BECD90IUI0K,l - 359849,38.70528853
