sales_date	customer_id	invoice_num	starfire_lantern_qty	nightlock_net_qty	invoice_amount
2024-08-19	D3 SignalWorks	413268	21	9	397
2024-08-19	D12 Ember Corp.	413309	29	14	560
2024-08-19	D12 Ember Corp.	413290	28	13	519
2024-08-19	D12 Ember Corp.	413214	20	15	540
2024-08-19	D3 SignalWorks	413281	17	8	364
2024-08-19	D7 Timberline Collective	413287	24	11	493
2024-08-19	D3 SignalWorks	413315	23	17	621
2024-08-19	D12 Ember Corp.	413231	16	7	324
2024-08-19	D7 Timberline Collective	413323	16	9	376
2024-08-19	D4 Tidefront Supplies	413292	16	11	447
2024-08-19	D12 Ember Corp.	413272	30	6	419
2024-08-19	D4 Tidefront Supplies	413289	15	11	436
2024-08-20	D12 Ember Corp.	413455	10	8	301
2024-08-20	D12 Ember Corp.	413472	14	8	312
2024-08-20	D7 Timberline Collective	413435	27	7	391
2024-08-20	D4 Tidefront Supplies	413487	25	11	459
2024-08-20	D12 Ember Corp.	413444	27	9	490
2024-08-20	D3 SignalWorks	413388	21	11	461
2024-08-20	D12 Ember Corp.	413466	19	15	507
2024-08-20	D4 Tidefront Supplies	413341	21	9	362
2024-08-20	D12 Ember Corp.	413432	19	14	463
2024-08-20	D4 Tidefront Supplies	413376	16	11	410
2024-08-20	D11 Harvest Defense Co.	413373	22	10	442
2024-08-20	D7 Timberline Collective	413363	23	10	486
2024-08-20	D3 SignalWorks	413340	23	13	549
2024-08-20	D4 Tidefront Supplies	413392	16	14	449
2024-08-20	D4 Tidefront Supplies	413443	25	6	416
2024-08-20	D4 Tidefront Supplies	413387	17	10	373
2024-08-20	D4 Tidefront Supplies	413446	18	11	395
2024-08-20	D4 Tidefront Supplies	413414	20	11	470
2024-08-20	D11 Harvest Defense Co.	413410	29	5	420
2024-08-20	D12 Ember Corp.	413479	21	11	423
2024-08-20	D3 SignalWorks	413399	22	15	569
2024-08-20	D4 Tidefront Supplies	413438	27	11	457
2024-08-20	D3 SignalWorks	413384	22	6	422
2024-08-20	D11 Harvest Defense Co.	413428	21	14	520
2024-08-20	D4 Tidefront Supplies	413445	29	6	392
2024-08-20	D12 Ember Corp.	413355	19	11	457
2024-08-20	D12 Ember Corp.	413401	19	15	512
2024-08-20	D3 SignalWorks	413437	17	14	465
2024-08-20	D4 Tidefront Supplies	413380	16	6	337
2024-08-20	D3 SignalWorks	413473	26	9	449
2024-08-20	D12 Ember Corp.	413360	21	13	529
2024-08-20	D12 Ember Corp.	413405	11	8	332
2024-08-20	D11 Harvest Defense Co.	413441	23	7	377
2024-08-20	D12 Ember Corp.	413354	14	11	440
2024-08-20	D12 Ember Corp.	413359	25	10	472
2024-08-20	D4 Tidefront Supplies	413371	18	11	435
2024-08-20	D11 Harvest Defense Co.	413433	20	12	490
2024-08-20	D4 Tidefront Supplies	413378	23	12	498
2024-08-20	D12 Ember Corp.	413411	24	10	449
2024-08-20	D4 Tidefront Supplies	413440	28	6	419
2024-08-20	D12 Ember Corp.	413420	27	17	631
2024-08-21	D4 Tidefront Supplies	413632	20	15	535
2024-08-21	D12 Ember Corp.	413579	21	11	451
2024-08-21	D12 Ember Corp.	413544	16	13	493
2024-08-21	D11 Harvest Defense Co.	413553	21	9	356
2024-08-21	D3 SignalWorks	413564	15	7	367
2024-08-21	D7 Timberline Collective	413505	23	10	482
2024-08-21	D4 Tidefront Supplies	413531	26	9	465
2024-08-21	D12 Ember Corp.	413529	19	11	470
2024-08-21	D12 Ember Corp.	413623	19	9	389
2024-08-21	D4 Tidefront Supplies	413578	23	15	536
2024-08-21	D12 Ember Corp.	413586	5	4	210
2024-08-21	D7 Timberline Collective	413598	27	7	456
2024-08-21	D12 Ember Corp.	413590	15	10	390
2024-08-21	D11 Harvest Defense Co.	413513	30	12	551
2024-08-21	D7 Timberline Collective	413533	18	5	316
2024-08-21	D7 Timberline Collective	413570	7	5	258
2024-08-21	D11 Harvest Defense Co.	413516	17	10	398
2024-08-21	D7 Timberline Collective	413519	19	8	346
2024-08-21	D12 Ember Corp.	413600	21	7	353
2024-08-21	D12 Ember Corp.	413528	26	15	573
2024-08-21	D12 Ember Corp.	413583	17	11	438
2024-08-21	D7 Timberline Collective	413568	17	13	460
2024-08-21	D12 Ember Corp.	413577	20	12	457
2024-08-21	D3 SignalWorks	413534	37	13	543
2024-08-21	D7 Timberline Collective	413575	19	10	454
2024-08-21	D4 Tidefront Supplies	413617	23	9	498
2024-08-21	D7 Timberline Collective	413523	24	10	453
2024-08-21	D11 Harvest Defense Co.	413589	27	7	412
2024-08-21	D7 Timberline Collective	413635	19	6	334
2024-08-21	D4 Tidefront Supplies	413530	20	7	392
2024-08-22	D11 Harvest Defense Co.	413768	18	14	502
2024-08-22	D4 Tidefront Supplies	413650	25	12	525
2024-08-22	D4 Tidefront Supplies	413675	7	12	375
2024-08-22	D11 Harvest Defense Co.	413745	17	14	488
2024-08-22	D4 Tidefront Supplies	413716	30	11	540
2024-08-22	D4 Tidefront Supplies	413648	19	12	478
2024-08-22	D7 Timberline Collective	413782	15	15	479
2024-08-22	D12 Ember Corp.	413676	18	4	336
2024-08-22	D12 Ember Corp.	413707	24	6	376
2024-08-22	D12 Ember Corp.	413687	18	15	498
2024-08-22	D12 Ember Corp.	413682	35	11	630
2024-08-22	D12 Ember Corp.	413661	25	11	506
2024-08-22	D12 Ember Corp.	413749	19	11	411
2024-08-22	D4 Tidefront Supplies	413686	18	13	445
2024-08-22	D12 Ember Corp.	413788	25	8	377
2024-08-22	D12 Ember Corp.	413764	25	7	401
2024-08-22	D11 Harvest Defense Co.	413750	24	11	485
2024-08-22	D12 Ember Corp.	413673	23	11	428
2024-08-22	D12 Ember Corp.	413726	27	9	497
2024-08-22	D12 Ember Corp.	413713	16	10	384
2024-08-22	D12 Ember Corp.	413771	18	12	453
2024-08-22	D12 Ember Corp.	413766	10	9	357
2024-08-22	D4 Tidefront Supplies	413706	26	8	412
2024-08-22	D4 Tidefront Supplies	413684	20	9	403
2024-08-22	D12 Ember Corp.	413761	23	3	344
2024-08-22	D11 Harvest Defense Co.	413728	15	11	463
2024-08-22	D7 Timberline Collective	413751	24	9	484
2024-08-22	D11 Harvest Defense Co.	413763	24	11	485
2024-08-22	D4 Tidefront Supplies	413718	13	10	387
2024-08-22	D4 Tidefront Supplies	413666	20	12	469
2024-08-22	D7 Timberline Collective	413760	18	8	358
2024-08-22	D12 Ember Corp.	413663	16	12	446
2024-08-22	D7 Timberline Collective	413669	22	12	516
2024-08-22	D12 Ember Corp.	413653	36	8	497
2024-08-22	D11 Harvest Defense Co.	413736	25	8	435
2024-08-22	D7 Timberline Collective	413641	20	12	483
2024-08-22	D7 Timberline Collective	413729	16	14	505
2024-08-22	D12 Ember Corp.	413719	22	16	539
2024-08-22	D4 Tidefront Supplies	413709	17	10	419
2024-08-22	D4 Tidefront Supplies	413773	24	13	526
2024-08-22	D7 Timberline Collective	413785	18	15	491
2024-08-22	D4 Tidefront Supplies	413685	26	10	423
2024-08-22	D12 Ember Corp.	413739	18	9	454
2024-08-22	D12 Ember Corp.	413703	17	14	497
2024-08-23	D7 Timberline Collective	413852	28	11	454
2024-08-23	D7 Timberline Collective	413813	21	15	492
2024-08-23	D4 Tidefront Supplies	413831	23	11	494
2024-08-23	D12 Ember Corp.	413933	30	11	494
2024-08-23	D3 SignalWorks	413833	22	14	536
2024-08-23	D4 Tidefront Supplies	413904	14	15	476
2024-08-23	D7 Timberline Collective	413926	20	6	400
2024-08-23	D12 Ember Corp.	413797	24	8	422
2024-08-23	D12 Ember Corp.	413865	22	5	359
2024-08-23	D7 Timberline Collective	413849	27	13	568
2024-08-23	D7 Timberline Collective	413861	22	15	568
2024-08-23	D4 Tidefront Supplies	413848	17	14	512
2024-08-23	D11 Harvest Defense Co.	413936	23	9	460
2024-08-23	D12 Ember Corp.	413891	25	14	573
2024-08-23	D7 Timberline Collective	413901	17	12	481
2024-08-23	D3 SignalWorks	413914	23	4	319
2024-08-23	D12 Ember Corp.	413810	9	12	387
2024-08-23	D12 Ember Corp.	413883	26	6	404
2024-08-23	D4 Tidefront Supplies	413832	24	12	446
2024-08-23	D12 Ember Corp.	413853	22	16	540
2024-08-23	D7 Timberline Collective	413939	18	6	376
2024-08-23	D7 Timberline Collective	413889	25	7	363
2024-08-23	D4 Tidefront Supplies	413896	14	8	332
2024-08-23	D7 Timberline Collective	413877	24	14	556
2024-08-23	D12 Ember Corp.	413924	28	5	424
2024-08-23	D12 Ember Corp.	413930	27	11	494
2024-08-23	D7 Timberline Collective	413850	26	9	473
2024-08-23	D11 Harvest Defense Co.	413790	20	12	440
2024-08-26	D4 Tidefront Supplies	414303	24	9	461
2024-08-26	D12 Ember Corp.	414383	14	14	456
2024-08-26	D11 Harvest Defense Co.	414256	6	13	372
2024-08-26	D4 Tidefront Supplies	414268	17	16	487
2024-08-26	D4 Tidefront Supplies	414262	21	8	371
2024-08-26	D7 Timberline Collective	414286	22	7	331
2024-08-26	D7 Timberline Collective	414244	29	5	380
2024-08-26	D12 Ember Corp.	414278	24	11	480
2024-08-26	D4 Tidefront Supplies	414294	27	12	525
2024-08-26	D4 Tidefront Supplies	414309	17	8	363
2024-08-26	D4 Tidefront Supplies	414358	21	10	467
2024-08-26	D12 Ember Corp.	414300	16	7	401
2024-08-26	D4 Tidefront Supplies	414346	17	10	393
2024-08-26	D4 Tidefront Supplies	414327	19	12	480
2024-08-26	D12 Ember Corp.	414289	24	6	372
2024-08-26	D7 Timberline Collective	414259	12	12	390
2024-08-26	D3 SignalWorks	414248	27	10	458
2024-08-26	D12 Ember Corp.	414355	20	16	553
2024-08-26	D12 Ember Corp.	414332	27	11	501
2024-08-26	D11 Harvest Defense Co.	414333	24	6	363
2024-08-26	D4 Tidefront Supplies	414283	29	13	485
2024-08-26	D7 Timberline Collective	414316	25	11	486
2024-08-26	D4 Tidefront Supplies	414324	18	10	411
2024-08-26	D7 Timberline Collective	414328	37	12	592
2024-08-26	D12 Ember Corp.	414306	17	8	338
2024-08-26	D7 Timberline Collective	414299	23	9	417
2024-08-26	D12 Ember Corp.	414362	22	7	404
2024-08-26	D3 SignalWorks	414319	19	13	495
2024-08-26	D12 Ember Corp.	414257	18	12	457
2024-08-26	D12 Ember Corp.	414274	15	10	400
2024-08-26	D4 Tidefront Supplies	414293	26	10	498
2024-08-26	D4 Tidefront Supplies	414254	9	12	357
2024-08-26	D7 Timberline Collective	414330	26	10	510
2024-08-26	D7 Timberline Collective	414376	16	10	377
2024-08-26	D12 Ember Corp.	414361	25	5	383
2024-08-26	D12 Ember Corp.	414331	17	7	354
2024-08-26	D3 SignalWorks	414260	9	5	252
2024-08-26	D4 Tidefront Supplies	414297	23	11	458
2024-08-26	D3 SignalWorks	414242	34	11	526
2024-08-27	D3 SignalWorks	414391	7	10	345
2024-08-27	D4 Tidefront Supplies	414465	28	7	464
2024-08-27	D7 Timberline Collective	414467	21	9	408
2024-08-27	D11 Harvest Defense Co.	414404	22	7	396
2024-08-27	D12 Ember Corp.	414422	24	7	393
2024-08-27	D4 Tidefront Supplies	414442	23	11	454
2024-08-27	D7 Timberline Collective	414464	11	10	338
2024-08-27	D3 SignalWorks	414525	16	11	432
2024-08-27	D4 Tidefront Supplies	414460	20	7	413
2024-08-27	D12 Ember Corp.	414459	17	5	283
2024-08-27	D12 Ember Corp.	414537	23	9	404
2024-08-27	D12 Ember Corp.	414394	28	12	557
2024-08-27	D3 SignalWorks	414522	17	14	487
2024-08-27	D3 SignalWorks	414392	25	16	546
2024-08-27	D4 Tidefront Supplies	414470	22	8	436
2024-08-27	D7 Timberline Collective	414463	22	10	480
2024-08-27	D12 Ember Corp.	414498	26	12	526
2024-08-27	D12 Ember Corp.	414480	17	11	372
2024-08-27	D11 Harvest Defense Co.	414436	27	8	467
2024-08-27	D12 Ember Corp.	414482	21	8	397
2024-08-27	D12 Ember Corp.	414396	20	10	418
2024-08-27	D4 Tidefront Supplies	414485	19	11	452
2024-08-27	D4 Tidefront Supplies	414520	20	11	510
2024-08-27	D4 Tidefront Supplies	414456	17	16	518
2024-08-27	D12 Ember Corp.	414492	21	10	424
2024-08-27	D11 Harvest Defense Co.	414418	18	8	367
2024-08-27	D3 SignalWorks	414434	27	14	579
2024-08-27	D3 SignalWorks	414438	17	2	263
2024-08-27	D3 SignalWorks	414526	10	12	392
2024-08-27	D12 Ember Corp.	414538	18	12	478
2024-08-27	D12 Ember Corp.	414449	23	11	467
2024-08-27	D4 Tidefront Supplies	414403	16	0	159
2024-08-27	D4 Tidefront Supplies	414431	23	12	418
2024-08-27	D12 Ember Corp.	414421	21	13	496
2024-08-27	D11 Harvest Defense Co.	414516	13	11	400
2024-08-27	D7 Timberline Collective	414505	27	11	516
2024-08-27	D12 Ember Corp.	414496	13	10	355
2024-08-27	D11 Harvest Defense Co.	414425	27	11	499
2024-08-27	D4 Tidefront Supplies	414497	24	14	522
2024-08-27	D12 Ember Corp.	414424	21	10	391
2024-08-27	D12 Ember Corp.	414468	23	14	508
2024-08-27	D4 Tidefront Supplies	414479	13	9	357
2024-08-27	D4 Tidefront Supplies	414448	32	9	492
2024-08-27	D4 Tidefront Supplies	414466	22	10	431
2024-08-27	D12 Ember Corp.	414441	25	13	522
2024-08-28	D12 Ember Corp.	414583	33	13	548
2024-08-28	D12 Ember Corp.	414674	19	12	466
2024-08-28	D3 SignalWorks	414652	27	10	475
2024-08-28	D4 Tidefront Supplies	414573	27	10	471
2024-08-28	D12 Ember Corp.	414605	13	10	432
2024-08-28	D12 Ember Corp.	414632	14	11	402
2024-08-28	D4 Tidefront Supplies	414567	22	9	420
2024-08-28	D3 SignalWorks	414629	5	7	268
2024-08-28	D4 Tidefront Supplies	414617	9	6	306
2024-08-28	D7 Timberline Collective	414576	22	10	441
2024-08-28	D12 Ember Corp.	414592	16	15	505
2024-08-28	D12 Ember Corp.	414582	25	9	420
2024-08-28	D7 Timberline Collective	414604	19	11	429
2024-08-28	D12 Ember Corp.	414631	21	11	437
2024-08-28	D12 Ember Corp.	414655	31	11	545
2024-08-28	D4 Tidefront Supplies	414673	31	5	402
2024-08-28	D11 Harvest Defense Co.	414598	32	10	529
2024-08-28	D12 Ember Corp.	414611	17	9	382
2024-08-28	D4 Tidefront Supplies	414563	7	9	294
2024-08-28	D11 Harvest Defense Co.	414670	22	8	400
2024-08-28	D12 Ember Corp.	414663	20	11	466
2024-08-28	D4 Tidefront Supplies	414577	27	9	451
2024-08-28	D7 Timberline Collective	414662	20	13	494
2024-08-28	D11 Harvest Defense Co.	414622	22	8	385
2024-08-28	D12 Ember Corp.	414640	13	11	409
2024-08-28	D4 Tidefront Supplies	414647	22	13	480
2024-08-28	D4 Tidefront Supplies	414609	17	6	349
2024-08-28	D7 Timberline Collective	414659	20	10	460
2024-08-28	D12 Ember Corp.	414639	21	10	407
2024-08-28	D7 Timberline Collective	414656	22	11	448
2024-08-28	D4 Tidefront Supplies	414590	13	13	474
2024-08-28	D7 Timberline Collective	414688	28	14	563
2024-08-28	D7 Timberline Collective	414619	26	12	514
2024-08-28	D3 SignalWorks	414615	18	14	429
2024-08-28	D12 Ember Corp.	414564	24	12	484
2024-08-28	D12 Ember Corp.	414687	16	12	468
2024-08-28	D3 SignalWorks	414681	18	15	537
2024-08-28	D4 Tidefront Supplies	414610	0	7	252
2024-08-28	D7 Timberline Collective	414626	10	9	322
2024-08-28	D12 Ember Corp.	414542	27	11	516
2024-08-28	D12 Ember Corp.	414602	13	12	456
2024-08-28	D11 Harvest Defense Co.	414588	22	15	543
2024-08-28	D4 Tidefront Supplies	414593	28	10	493
2024-08-29	D4 Tidefront Supplies	414712	23	10	461
2024-08-29	D11 Harvest Defense Co.	414723	3	11	342
2024-08-29	D11 Harvest Defense Co.	414727	18	7	335
2024-08-29	D4 Tidefront Supplies	414808	17	9	421
2024-08-29	D3 SignalWorks	414800	28	15	575
2024-08-29	D12 Ember Corp.	414728	20	10	448
2024-08-29	D3 SignalWorks	414756	35	13	599
2024-08-29	D12 Ember Corp.	414773	25	9	463
2024-08-29	D3 SignalWorks	414695	33	10	498
2024-08-29	D11 Harvest Defense Co.	414766	19	9	425
2024-08-29	D7 Timberline Collective	414815	24	8	415
2024-08-29	D7 Timberline Collective	414824	22	10	434
2024-08-29	D12 Ember Corp.	414763	11	9	328
2024-08-29	D12 Ember Corp.	414733	20	9	393
2024-08-29	D4 Tidefront Supplies	414748	28	16	613
2024-08-29	D3 SignalWorks	414774	27	6	377
2024-08-29	D11 Harvest Defense Co.	414697	21	11	444
2024-08-29	D4 Tidefront Supplies	414694	20	11	429
2024-08-29	D3 SignalWorks	414795	16	17	546
2024-08-29	D4 Tidefront Supplies	414831	13	5	286
2024-08-29	D12 Ember Corp.	414833	23	9	452
2024-08-29	D3 SignalWorks	414701	15	16	455
2024-08-29	D12 Ember Corp.	414779	19	9	398
2024-08-29	D12 Ember Corp.	414711	29	8	481
2024-08-29	D7 Timberline Collective	414704	12	8	383
2024-08-29	D4 Tidefront Supplies	414730	24	10	448
2024-08-29	D3 SignalWorks	414755	20	9	378
2024-08-29	D12 Ember Corp.	414817	29	8	475
2024-08-29	D7 Timberline Collective	414782	30	9	435
2024-08-29	D3 SignalWorks	414690	12	4	210
2024-08-29	D4 Tidefront Supplies	414691	20	12	487
2024-08-29	D4 Tidefront Supplies	414801	18	6	315
2024-08-29	D7 Timberline Collective	414713	14	13	493
2024-08-29	D4 Tidefront Supplies	414739	25	15	536
2024-08-29	D12 Ember Corp.	414751	17	13	485
2024-08-29	D7 Timberline Collective	414699	28	6	398
2024-08-29	D3 SignalWorks	414837	42	12	629
2024-08-29	D4 Tidefront Supplies	414720	16	9	333
2024-08-30	D4 Tidefront Supplies	414916	13	9	317
2024-08-30	D12 Ember Corp.	414968	23	12	497
2024-08-30	D12 Ember Corp.	414931	21	11	427
2024-08-30	D3 SignalWorks	414956	9	10	368
2024-08-30	D3 SignalWorks	414910	25	7	405
2024-08-30	D12 Ember Corp.	414855	22	13	477
2024-08-30	D11 Harvest Defense Co.	414871	24	10	501
2024-08-30	D12 Ember Corp.	414983	31	13	563
2024-08-30	D7 Timberline Collective	414963	29	8	453
2024-08-30	D4 Tidefront Supplies	414984	24	7	379
2024-08-30	D4 Tidefront Supplies	414944	10	17	474
2024-08-30	D3 SignalWorks	414911	19	11	425
2024-08-30	D3 SignalWorks	414946	14	16	496
2024-08-30	D7 Timberline Collective	414889	19	11	502
2024-08-30	D11 Harvest Defense Co.	414901	25	10	496
2024-08-30	D3 SignalWorks	414892	21	7	382
2024-08-30	D7 Timberline Collective	414939	11	6	288
2024-08-30	D7 Timberline Collective	414843	21	13	474
2024-08-30	D11 Harvest Defense Co.	414848	15	15	502
2024-08-30	D3 SignalWorks	414981	26	11	469
2024-08-30	D12 Ember Corp.	414904	23	10	461
2024-08-30	D12 Ember Corp.	414913	16	6	323
2024-08-30	D12 Ember Corp.	414885	23	12	490
2024-08-30	D7 Timberline Collective	414876	18	8	446
2024-08-30	D4 Tidefront Supplies	414923	32	3	361
2024-08-30	D11 Harvest Defense Co.	414864	23	14	496
2024-08-30	D4 Tidefront Supplies	414928	13	10	368
2024-08-30	D12 Ember Corp.	414854	23	8	443
2024-08-30	D3 SignalWorks	414891	16	5	322
2024-08-30	D12 Ember Corp.	414896	20	12	509
2024-08-30	D7 Timberline Collective	414920	18	7	361
2024-09-02	D7 Timberline Collective	415308	15	10	344
2024-09-02	D4 Tidefront Supplies	415375	20	12	469
2024-09-02	D4 Tidefront Supplies	415293	34	7	465
2024-09-02	D12 Ember Corp.	415319	11	7	304
2024-09-02	D11 Harvest Defense Co.	415345	18	15	519
2024-09-02	D12 Ember Corp.	415321	24	12	528
2024-09-02	D12 Ember Corp.	415351	25	13	572
2024-09-02	D7 Timberline Collective	415367	16	12	469
2024-09-02	D7 Timberline Collective	415407	18	12	478
2024-09-02	D12 Ember Corp.	415386	19	12	481
2024-09-02	D12 Ember Corp.	415356	28	16	623
2024-09-02	D3 SignalWorks	415429	21	14	516
2024-09-02	D12 Ember Corp.	415371	19	15	529
2024-09-02	D4 Tidefront Supplies	415300	10	4	232
2024-09-02	D12 Ember Corp.	415304	23	14	501
2024-09-02	D11 Harvest Defense Co.	415437	24	3	378
2024-09-02	D7 Timberline Collective	415330	18	10	435
2024-09-02	D4 Tidefront Supplies	415352	19	7	354
2024-09-02	D11 Harvest Defense Co.	415361	24	8	445
2024-09-02	D11 Harvest Defense Co.	415341	15	9	371
2024-09-02	D4 Tidefront Supplies	415323	11	8	335
2024-09-02	D12 Ember Corp.	415320	28	13	556
2024-09-02	D12 Ember Corp.	415302	20	10	453
2024-09-02	D7 Timberline Collective	415354	25	10	455
2024-09-02	D7 Timberline Collective	415326	13	14	464
2024-09-02	D7 Timberline Collective	415368	14	9	369
2024-09-02	D12 Ember Corp.	415427	21	8	398
2024-09-02	D12 Ember Corp.	415332	18	10	375
2024-09-02	D3 SignalWorks	415342	19	9	439
2024-09-02	D12 Ember Corp.	415439	18	15	516
2024-09-02	D3 SignalWorks	415384	22	9	422
2024-09-02	D4 Tidefront Supplies	415316	22	12	484
2024-09-02	D7 Timberline Collective	415290	19	13	464
2024-09-02	D4 Tidefront Supplies	415343	19	11	466
2024-09-02	D12 Ember Corp.	415328	26	11	518
2024-09-02	D12 Ember Corp.	415340	28	7	446
2024-09-02	D12 Ember Corp.	415403	12	13	438
2024-09-02	D4 Tidefront Supplies	415322	3	6	250
2024-09-02	D4 Tidefront Supplies	415297	17	9	379
2024-09-03	D12 Ember Corp.	415512	23	10	506
2024-09-03	D11 Harvest Defense Co.	415579	20	12	468
2024-09-03	D4 Tidefront Supplies	415543	23	13	486
2024-09-03	D12 Ember Corp.	415520	16	11	431
2024-09-03	D11 Harvest Defense Co.	415444	15	13	444
2024-09-03	D12 Ember Corp.	415521	20	8	434
2024-09-03	D4 Tidefront Supplies	415544	22	15	518
2024-09-03	D4 Tidefront Supplies	415476	26	6	361
2024-09-03	D3 SignalWorks	415584	20	7	346
2024-09-03	D12 Ember Corp.	415475	22	12	494
2024-09-03	D12 Ember Corp.	415474	19	9	442
2024-09-03	D3 SignalWorks	415563	18	13	509
2024-09-03	D7 Timberline Collective	415467	12	9	349
2024-09-03	D7 Timberline Collective	415588	22	14	518
2024-09-03	D3 SignalWorks	415471	18	13	474
2024-09-03	D12 Ember Corp.	415531	26	13	522
2024-09-03	D3 SignalWorks	415583	21	9	446
2024-09-03	D7 Timberline Collective	415503	21	15	508
2024-09-03	D12 Ember Corp.	415442	30	15	645
2024-09-03	D4 Tidefront Supplies	415507	23	4	334
2024-09-03	D12 Ember Corp.	415440	16	8	387
2024-09-03	D11 Harvest Defense Co.	415547	29	11	511
2024-09-03	D12 Ember Corp.	415472	24	8	404
2024-09-03	D7 Timberline Collective	415573	16	8	341
2024-09-03	D3 SignalWorks	415589	19	6	348
2024-09-03	D12 Ember Corp.	415565	15	9	361
2024-09-03	D12 Ember Corp.	415456	14	11	385
2024-09-03	D12 Ember Corp.	415487	20	4	349
2024-09-03	D7 Timberline Collective	415502	22	4	384
2024-09-03	D12 Ember Corp.	415581	23	10	443
2024-09-03	D7 Timberline Collective	415480	18	13	453
2024-09-03	D12 Ember Corp.	415559	20	7	364
2024-09-03	D12 Ember Corp.	415537	17	11	445
2024-09-03	D12 Ember Corp.	415582	22	10	432
2024-09-03	D12 Ember Corp.	415478	17	14	463
2024-09-03	D11 Harvest Defense Co.	415443	24	12	513
2024-09-04	D11 Harvest Defense Co.	415622	25	6	397
2024-09-04	D11 Harvest Defense Co.	415634	24	9	433
2024-09-04	D4 Tidefront Supplies	415679	19	11	422
2024-09-04	D4 Tidefront Supplies	415648	35	8	511
2024-09-04	D7 Timberline Collective	415720	21	12	450
2024-09-04	D4 Tidefront Supplies	415670	20	11	400
2024-09-04	D7 Timberline Collective	415649	16	10	393
2024-09-04	D12 Ember Corp.	415655	18	12	457
2024-09-04	D12 Ember Corp.	415697	14	8	343
2024-09-04	D12 Ember Corp.	415722	25	8	390
2024-09-04	D12 Ember Corp.	415646	17	9	411
2024-09-04	D12 Ember Corp.	415666	17	6	369
2024-09-04	D12 Ember Corp.	415653	21	8	381
2024-09-04	D7 Timberline Collective	415640	21	9	446
2024-09-04	D3 SignalWorks	415688	19	13	466
2024-09-04	D7 Timberline Collective	415650	19	9	371
2024-09-04	D12 Ember Corp.	415734	28	15	583
2024-09-04	D7 Timberline Collective	415651	17	13	491
2024-09-04	D7 Timberline Collective	415658	17	13	459
2024-09-04	D12 Ember Corp.	415633	21	4	345
2024-09-04	D4 Tidefront Supplies	415699	21	11	425
